OBJECTID,Shape,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
1114506,b'\x00\x01\xad\x10\x00\x00\xb8\xfcu\x11\xc0G^\xc0\xb0\xd0s\x1d\xc0\x9fC@\xb8\xfcu\x11\xc0G^\xc0\xb0\xd0s\x1d\xc0\x9fC@|\x01\x00\x00\x00\xb8\xfcu\x11\xc0G^\xc0\xb0\xd0s\x1d\xc0\x9fC@\xfe',1358880,CDF_1996_54_2217_843         ,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,843         ,,LOST                     ,,,,,,1996,11/12/1996,317,,Human,Debris and open burning,,,,,1.0,B,39.24805555,-121.12111111,MISSING/NOT SPECIFIED,CA,,,
1724732,"b'\x00\x01\xad\x10\x00\x00\xbc\x17UB\x14""^\xc0 P,\xe0s\xf2D@\xbc\x17UB\x14""^\xc0 P,\xe0s\xf2D@|\x01\x00\x00\x00\xbc\x17UB\x14""^\xc0 P,\xe0s\xf2D@\xfe'",300004095,FS-1526923,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,105,797,EK10,MDF DG HOUSEHOLDER,,,,,,2014,8/12/2014,224,1945.0,Natural,Natural,,8/13/2014,225.0,1750.0,0.27,B,41.89416667,-120.5325,USFS,CA,Modoc,6049.0,Modoc County
316759,b'\x00\x01\xad\x10\x00\x00H\xab\xea}t5]\xc0(\x9f\x0ef\xfe\xbd@@H\xab\xea}t5]\xc0(\x9f\x0ef\xfe\xbd@@|\x01\x00\x00\x00H\xab\xea}t5]\xc0(\x9f\x0ef\xfe\xbd@@\xfe',323379,W-571370,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,D44Z,UNNAMED FIRE 3093,,,,,,2007,2/6/2007,37,1032.0,Human,Power generation/transmission/distribution,,2/6/2007,37.0,1038.0,1.0,B,33.484331,-116.835247,PRIVATE,CA,Riverside,6065.0,Riverside County
312056,b'\x00\x01\xad\x10\x00\x00\xf4\x17\xb9(\x8c\x9d]\xc0\xe0\xe5k\x01g\xd9A@\xf4\x17\xb9(\x8c\x9d]\xc0\xe0\xe5k\x01g\xd9A@|\x01\x00\x00\x00\xf4\x17\xb9(\x8c\x9d]\xc0\xe0\xe5k\x01g\xd9A@\xfe',318358,W-568210,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,UNNAMED FIRE 0162,,,,,,2005,7/11/2005,192,,Human,Missing data/not specified/undetermined,,7/11/2005,192.0,,0.1,A,35.698461,-118.461692,PRIVATE,CA,Kern,6029.0,Kern County
1725097,b'\x00\x01\xad\x10\x00\x00\x90\xe4`\x06\xc8\x94^\xc0\xa8\xe9\xaf\x01\xd8\xa2D@\x90\xe4`\x06\xc8\x94^\xc0\xa8\xe9\xaf\x01\xd8\xa2D@|\x01\x00\x00\x00\x90\xe4`\x06\xc8\x94^\xc0\xa8\xe9\xaf\x01\xd8\xa2D@\xfe',300004468,FS-1521170,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,033,8,H5DJ,NEY,,,,,,2014,5/31/2014,151,1030.0,Human,Debris and open burning,,5/31/2014,151.0,1210.0,0.1,A,41.27222222,-122.32472222,STATE OR PRIVATE,CA,Siskiyou,6093.0,Siskiyou County
218254,b'\x00\x01\xad\x10\x00\x00\xfc`\xed\xe3\x19\x07_\xc0`I\xa3\x83g\x1eD@\xfc`\xed\xe3\x19\x07_\xc0`I\xa3\x83g\x1eD@|\x01\x00\x00\x00\xfc`\xed\xe3\x19\x07_\xc0`I\xa3\x83g\x1eD@\xfe',221545,W-559551,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,Northern California District,,,D5GJ,SHINN,,,,,,1998,10/20/1998,293,1841.0,Human,Debris and open burning,,10/20/1998,293.0,1900.0,0.3,B,40.237539,-124.110969,PRIVATE,CA,Humboldt,6023.0,Humboldt County
2121879,b'\x00\x01\xad\x10\x00\x00D\x81\xa6t\\4^\xc0\x88lJ\x93\xc1\xd1B@D\x81\xa6t\\4^\xc0\x88lJ\x93\xc1\xd1B@|\x01\x00\x00\x00D\x81\xa6t\\4^\xc0\x88lJ\x93\xc1\xd1B@\xfe',400406730,SFO-2005CACDFTCU000177,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU000177,,,,,,,,2005,6/21/2005,172,1643.0,Human,Missing data/not specified/undetermined,,,,,0.2,A,37.638725,-120.818156,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County
2169765,b'\x00\x01\xad\x10\x00\x00\xf8U\xf0C\x14.^\xc0XnB$\xfa|C@\xf8U\xf0C\x14.^\xc0XnB$\xfa|C@|\x01\x00\x00\x00\xf8U\xf0C\x14.^\xc0XnB$\xfa|C@\xfe',400503049,FS-6929292,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,002,002,L8SE,VOLCANOVILLE FIRE,,,,,,2019,5/2/2019,122,1500.0,Human,Debris and open burning,,,,,0.5,B,38.97638889,-120.72,PRIVATE,CA,017,6017.0,El Dorado County
214812,b'\x00\x01\xad\x10\x00\x000\x8c\xfb\\{\xe4]\xc0\xc0\x11\xa8.;\x9cA@0\x8c\xfb\\{\xe4]\xc0\xc0\x11\xa8.;\x9cA@|\x01\x00\x00\x000\x8c\xfb\\{\xe4]\xc0\xc0\x11\xa8.;\x9cA@\xfe',217939,W-559743,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,UNNAMED FIRE 0496,,,,,,1998,12/13/1998,347,1624.0,Human,Power generation/transmission/distribution,,12/13/1998,347.0,1624.0,0.5,B,35.220561,-119.570042,BLM,CA,Kern,6029.0,Kern County
1069824,b'\x00\x01\xad\x10\x00\x004K\xab\x1c\xb8\xfe]\xc0\xc0\x85\xbfpx>B@4K\xab\x1c\xb8\xfe]\xc0\xc0\x85\xbfpx>B@|\x01\x00\x00\x004K\xab\x1c\xb8\xfe]\xc0\xc0\x85\xbfpx>B@\xfe',1305607,SFO-2007CACDFFKU006862,NONFED,ST-CACDF,ST/C&L,USCAFKU,Fresno-Kings Unit,CAFKU,CDF - Fresno-Kings Unit,,006862      ,,ELKHORN 18               ,,,,,,2007,6/27/2007,178,2339.0,Human,Missing data/not specified/undetermined,,,,,1.0,B,36.48805555,-119.98,MISSING/NOT SPECIFIED,CA,FRESNO,6019.0,Fresno County
1142940,b'\x00\x01\xad\x10\x00\x00\x94@\xb4\xd0Z\x1c^\xc0x>\x84\xd7\xff\x7fA@\x94@\xb4\xd0Z\x1c^\xc0x>\x84\xd7\xff\x7fA@|\x01\x00\x00\x00\x94@\xb4\xd0Z\x1c^\xc0x>\x84\xd7\xff\x7fA@\xfe',1394126,CDF_1992_55_2227_10046       ,NONFED,ST-CACDF,ST/C&L,USCASLU,San Luis Obispo Unit,CASLU,San Luis Obispo Unit,,10046       ,,SLU  #1173               ,,,,,,1992,5/10/1992,131,,Human,Missing data/not specified/undetermined,,,,,0.1,A,35.0,-120.44305555,MISSING/NOT SPECIFIED,CA,,,
370236,b'\x00\x01\xad\x10\x00\x00\x18\xcd\xf7wI\x16^\xc0@O\x1f\xc8\x94\x99B@\x18\xcd\xf7wI\x16^\xc0@O\x1f\xc8\x94\x99B@|\x01\x00\x00\x00\x18\xcd\xf7wI\x16^\xc0@O\x1f\xc8\x94\x99B@\xfe',382167,FWS-2006CAGRRX230,FED,FWS-FMIS,FWS,USCAGRR,Grasslands Wildlife Management Area,CAGRR,Grasslands Wildlife Management Area,,,X230,BUCHANON,,,,,,2006,9/11/2006,254,1115.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,9/11/2006,254.0,1145.0,0.1,A,37.199858,-120.348247,OTHER FEDERAL,CA,,,
190488,b'\x00\x01\xad\x10\x00\x00H\xca\xea\x11{\xab^\xc0\xa0\x10\x0bf\xa0\x80C@H\xca\xea\x11{\xab^\xc0\xa0\x10\x0bf\xa0\x80C@|\x01\x00\x00\x00H\xca\xea\x11{\xab^\xc0\xa0\x10\x0bf\xa0\x80C@\xfe',192923,W-456492,FED,DOI-WFMI,BIA,USCACCA,Central California Agency,CACCA,Central California Agency,59,,,ELEM # 4,,,,,,1995,6/7/1995,158,1529.0,Human,Arson/incendiarism,,6/7/1995,158.0,1625.0,0.1,A,39.0049,-122.6794,BIA,CA,,,
1106976,b'\x00\x01\xad\x10\x00\x004TuW\xc2\x9d^\xc0\x988rw\xb2SC@4TuW\xc2\x9d^\xc0\x988rw\xb2SC@|\x01\x00\x00\x004TuW\xc2\x9d^\xc0\x988rw\xb2SC@\xfe',1348913,SFO-2008CACDFLNU000466,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,,000466      ,,POPE VALLEY RD / AETNA  4,,,,,,2008,1/18/2008,18,1132.0,Human,Debris and open burning,,,,,2.0,B,38.65388888,-122.465,MISSING/NOT SPECIFIED,CA,NAPA,6055.0,Napa County
57249,b'\x00\x01\xad\x10\x00\x00<\xdf%W\xc2e^\xc0\xd0%#\xa1\xcc\x1cD@<\xdf%W\xc2e^\xc0\xd0%#\xa1\xcc\x1cD@|\x01\x00\x00\x00<\xdf%W\xc2e^\xc0\xd0%#\xa1\xcc\x1cD@\xfe',57769,FS-282303,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,28,,,ALMANOR,,,,,,1993,8/16/1993,228,1330.0,Natural,Natural,,8/16/1993,228.0,1730.0,0.1,A,40.225,-121.59,USFS,CA,,,
366809,b'\x00\x01\xad\x10\x00\x00\x14P\xb7\xd2\xdc1]\xc0`&\xc3\xf1<`@@\x14P\xb7\xd2\xdc1]\xc0`&\xc3\xf1<`@@|\x01\x00\x00\x00\x14P\xb7\xd2\xdc1]\xc0`&\xc3\xf1<`@@\xfe',378247,FWS-2003CASCRZ856,FED,FWS-FMIS,FWS,USCATNR,San Diego National Wildlife Refuge,CATNR,San Diego National Wildlife Refuge,,,Z856,CREEK,,,,,,2003,3/27/2003,86,1230.0,Human,Equipment and vehicle use,,3/27/2003,86.0,1230.0,0.1,A,32.75186466,-116.77911481,OTHER FEDERAL,CA,,,
320162,b'\x00\x01\xad\x10\x00\x00\xf0*\xf3\xd5\x9cd^\xc00\x18\\\xe0\xe3{D@\xf0*\xf3\xd5\x9cd^\xc00\x18\\\xe0\xe3{D@|\x01\x00\x00\x00\xf0*\xf3\xd5\x9cd^\xc00\x18\\\xe0\xe3{D@\xfe',326946,W-568819,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CANOD,Northern California District,,,D5GJ,POWER,,,,,,2005,6/20/2005,171,1448.0,Human,Equipment and vehicle use,,6/20/2005,171.0,1807.0,0.5,B,40.967897,-121.572086,USFS,CA,Shasta,6089.0,Shasta County
47909,b'\x00\x01\xad\x10\x00\x00\x9ck\xa6\x15\x1b@^\xc0@\xb8\x13\xa3i\xf3D@\x9ck\xa6\x15\x1b@^\xc0@\xb8\x13\xa3i\xf3D@|\x01\x00\x00\x00\x9ck\xa6\x15\x1b@^\xc0@\xb8\x13\xa3i\xf3D@\xfe',48233,FS-266983,FED,FS-FIRESTAT,FS,USCAMDF,Modoc National Forest,0509,Modoc National Forest,142,,,WHITE,,,,,,1992,8/13/1992,226,1634.0,Natural,Natural,,8/13/1992,226.0,1900.0,0.1,A,41.90166667,-121.00166667,USFS,CA,,,
1081138,b'\x00\x01\xad\x10\x00\x00\x14\xbam:=2^\xc0\xf0]U\xf3\xa5\xb6B@\x14\xbam:=2^\xc0\xf0]U\xf3\xa5\xb6B@|\x01\x00\x00\x00\x14\xbam:=2^\xc0\xf0]U\xf3\xa5\xb6B@\xfe',1318080,CDF_1996_56_2232_11092       ,NONFED,ST-CACDF,ST/C&L,USCAMMU,Merced-Mariposa Unit,CAMMU,CDF - Merced-Mariposa Unit,,11092       ,,ASSALI                   ,,,,,,1996,6/17/1996,169,,Human,Equipment and vehicle use,,,,,0.5,B,37.42694444,-120.785,MISSING/NOT SPECIFIED,CA,,,
219199,b'\x00\x01\xad\x10\x00\x00\x10^\xd3\x9a\xde\x0c^\xc0\x88%\xdf\xebrwD@\x10^\xd3\x9a\xde\x0c^\xc0\x88%\xdf\xebrwD@|\x01\x00\x00\x00\x10^\xd3\x9a\xde\x0c^\xc0\x88%\xdf\xebrwD@\xfe',222550,W-15314,FED,DOI-WFMI,BLM,USCANOD,Northern California District,CASUD,Susanville District,,,U624,COLD,,,,,,1996,8/24/1996,237,1019.0,Natural,Natural,,8/24/1996,237.0,1200.0,0.1,A,40.9332,-120.2011,BLM,CA,,,
2212669,b'\x00\x01\xad\x10\x00\x00`u\xca\xf4\xe2\xf2]\xc0\x08\x15\xefI%^B@`u\xca\xf4\xe2\xf2]\xc0\x08\x15\xefI%^B@|\x01\x00\x00\x00`u\xca\xf4\xe2\xf2]\xc0\x08\x15\xefI%^B@\xfe',400548647,SFO-2019CACDFFKU903313,NONFED,ST-NASF,ST/C&L,USCAFKU,Fresno-Kings Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,FKU903313,,,,,,,,2019,6/4/2019,155,9.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.01,A,36.735518,-119.795115,MISSING/NOT SPECIFIED,CA,FRESNO,6019.0,Fresno County
2136935,b'\x00\x01\xad\x10\x00\x00X\x92iX\xdfp]\xc0\xa0\xbf$\x90p\xde@@X\x92iX\xdfp]\xc0\xa0\xbf$\x90p\xde@@|\x01\x00\x00\x00X\x92iX\xdfp]\xc0\xa0\xbf$\x90p\xde@@\xfe',400425501,SFO-2009-CACDFORC007670,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,ORC007670,,,,,,,,2009,11/24/2009,328,1438.0,Human,Smoking,,,,,0.01,A,33.737815,-117.763644,MISSING/NOT SPECIFIED,CA,ORANGE,6059.0,Orange County
217349,b'\x00\x01\xad\x10\x00\x00\x84\x1e1z\xae\xfc\\\xc00\x1d\xd65\t\xc6@@\x84\x1e1z\xae\xfc\\\xc00\x1d\xd65\t\xc6@@|\x01\x00\x00\x00\x84\x1e1z\xae\xfc\\\xc00\x1d\xd65\t\xc6@@\xfe',220591,W-560238,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,D44Z,LOCAL,,,,,,1998,12/2/1998,336,908.0,Human,Equipment and vehicle use,,12/2/1998,336.0,920.0,0.1,A,33.547161,-115.948161,PRIVATE,CA,Riverside,6065.0,Riverside County
16254,b'\x00\x01\xad\x10\x00\x00\xa0\xbe\x85\xa5\xbc\xaa^\xc0HyO\x80\x89\x97D@\xa0\xbe\x85\xa5\xbc\xaa^\xc0HyO\x80\x89\x97D@|\x01\x00\x00\x00\xa0\xbe\x85\xa5\xbc\xaa^\xc0HyO\x80\x89\x97D@\xfe',16336,FS-1445505,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,83,13,B6UZ,HORSE,,,,,,2006,7/24/2006,205,940.0,Natural,Natural,,7/24/2006,205.0,1740.0,0.3,B,41.18388889,-122.66777778,USFS,CA,105,6105.0,Trinity County
1114319,b'\x00\x01\xad\x10\x00\x00$]G\xdd\xad?^\xc0\x18]\xeek\xdb\x8fC@$]G\xdd\xad?^\xc0\x18]\xeek\xdb\x8fC@|\x01\x00\x00\x00$]G\xdd\xad?^\xc0\x18]\xeek\xdb\x8fC@\xfe',1358692,CDF_1992_54_2217_992         ,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,992         ,,POST CHASE               ,,,,,,1992,11/9/1992,314,,Human,Debris and open burning,,,,,1.0,B,39.12388888,-120.995,MISSING/NOT SPECIFIED,CA,,,
1067680,b'\x00\x01\xad\x10\x00\x00\x1cm\x96wGi^\xc0(\x0cky\x91hB@\x1cm\x96wGi^\xc0(\x0cky\x91hB@|\x01\x00\x00\x00\x1cm\x96wGi^\xc0(\x0cky\x91hB@\xfe',1303329,CDF_1995_56_2229_251         ,NONFED,ST-CACDF,ST/C&L,USCABEU,San Benito-Monterey Unit,CABEU,CDF - San Benito-Monterey Unit,,251         ,,ECHO                     ,,,,,,1995,7/24/1995,205,,Human,Misuse of fire by a minor,Minor,,,,20.0,C,36.81694444,-121.645,MISSING/NOT SPECIFIED,CA,,,
2193361,b'\x00\x01\xad\x10\x00\x00\x98#\xe11\x92[^\xc0\xd8L\xbb\x8et|B@\x98#\xe11\x92[^\xc0\xd8L\xbb\x8et|B@|\x01\x00\x00\x00\x98#\xe11\x92[^\xc0\xd8L\xbb\x8et|B@\xfe',400527958,SFO-2019CACDFSCU000607,NONFED,ST-NASF,ST/C&L,USCASCU,Santa Clara Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU000607,,LOVERS,,,,,,2019,8/24/2019,236,1713.0,Human,Arson/incendiarism,,,,,0.1,A,36.972312,-121.430811,MISSING/NOT SPECIFIED,CA,,,
2184467,b'\x00\x01\xad\x10\x00\x00\x00;\x92&\xd9\x82^\xc0\xd8\xa0P8\x83\xf5B@\x00;\x92&\xd9\x82^\xc0\xd8\xa0P8\x83\xf5B@|\x01\x00\x00\x00\x00;\x92&\xd9\x82^\xc0\xd8\xa0P8\x83\xf5B@\xfe',400518418,SFO-2019CACDFSCU906679,NONFED,ST-NASF,ST/C&L,USCASCU,Santa Clara Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU906679,,,,,,,,2019,6/25/2019,176,1349.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,6.0,B,37.918072,-122.044517,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County
314249,b'\x00\x01\xad\x10\x00\x00\xacf\xf09\x08=]\xc0\xe8\xd1\xa2K\xb3\xa1@@\xacf\xf09\x08=]\xc0\xe8\xd1\xa2K\xb3\xa1@@|\x01\x00\x00\x00\xacf\xf09\x08=]\xc0\xe8\xd1\xa2K\xb3\xa1@@\xfe',320657,W-562611,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,,,D44Z,RINCON,,,,,,2000,10/1/2000,275,1314.0,Human,Missing data/not specified/undetermined,,10/1/2000,275.0,1320.0,0.1,A,33.263289,-116.953639,PRIVATE,CA,San Diego,6073.0,San Diego County
2190854,b'\x00\x01\xad\x10\x00\x00\x0cV\xa8\xdd\xcb$^\xc0P\xeb\xf7\xb0\xd6>C@\x0cV\xa8\xdd\xcb$^\xc0P\xeb\xf7\xb0\xd6>C@|\x01\x00\x00\x00\x0cV\xa8\xdd\xcb$^\xc0P\xeb\xf7\xb0\xd6>C@\xfe',400525264,SFO-2019CACDFAEU001614,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU001614,,CHEROKEE LN  LOCKWOOD,,,,,,2019,6/5/2019,156,138.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.95,B,38.490932,-120.574956,MISSING/NOT SPECIFIED,CA,,,
310927,b'\x00\x01\xad\x10\x00\x000R\x9b\xaan\xd7]\xc0(\xe3(\xab\xef\x84A@0R\x9b\xaan\xd7]\xc0(\xe3(\xab\xef\x84A@|\x01\x00\x00\x000R\x9b\xaan\xd7]\xc0(\xe3(\xab\xef\x84A@\xfe',317175,W-565886,FED,DOI-WFMI,BLM,USCACND,Central California District,CABBD,Bakersfield District,,,D44Z,UNNAMED FIRE 0724,,,,,,2003,7/17/2003,198,1707.0,Human,Missing data/not specified/undetermined,,7/17/2003,198.0,1707.0,0.2,A,35.038569,-119.366142,PRIVATE,CA,Kern,6029.0,Kern County
1566563,b'\x00\x01\xad\x10\x00\x00X\xce\xda\xaaz\x10^\xc0@\xe8>E=JC@X\xce\xda\xaaz\x10^\xc0@\xe8>E=JC@|\x01\x00\x00\x00X\xce\xda\xaaz\x10^\xc0@\xe8>E=JC@\xfe',201434031,FS-1506637,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,050,8,G6BL,PEDDLER,,,,,,2012,8/15/2012,228,1710.0,Human,Equipment and vehicle use,,8/15/2012,228.0,1731.0,0.1,A,38.58,-120.2575,USFS,CA,017,6017.0,El Dorado County
2126511,b'\x00\x01\xad\x10\x00\x00d\x93\xf9\xd0\x90|]\xc0\xc0\xd9\xf5^\xbe\xe1@@d\x93\xf9\xd0\x90|]\xc0\xc0\xd9\xf5^\xbe\xe1@@|\x01\x00\x00\x00d\x93\xf9\xd0\x90|]\xc0\xc0\xd9\xf5^\xbe\xe1@@\xfe',400411638,SFO-2006CACDFORC060910,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,ORC060910,,,,,,,,2006,11/8/2006,312,736.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.1,A,33.763627,-117.946351,MISSING/NOT SPECIFIED,CA,ORANGE,6059.0,Orange County
2127434,b'\x00\x01\xad\x10\x00\x00\x90\xf0\x91\x88\x01\xbb]\xc0\xa0:\x8e@\xf8\xa0A@\x90\xf0\x91\x88\x01\xbb]\xc0\xa0:\x8e@\xf8\xa0A@|\x01\x00\x00\x00\x90\xf0\x91\x88\x01\xbb]\xc0\xa0:\x8e@\xf8\xa0A@\xfe',400412605,SFO-2006CACDFKRN062342,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,KRN062342,,,,,,,,2006,8/12/2006,224,1826.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.1,A,35.257581,-118.921981,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County
282411,b'\x00\x01\xad\x10\x00\x00\xa0\x8c\xa7\xd4\x9b\xeb^\xc0\xe0\xa7=\xa1\xee\x91D@\xa0\x8c\xa7\xd4\x9b\xeb^\xc0\xe0\xa7=\xa1\xee\x91D@|\x01\x00\x00\x00\xa0\x8c\xa7\xd4\x9b\xeb^\xc0\xe0\xa7=\xa1\xee\x91D@\xfe',287866,W-463868,FED,DOI-WFMI,BIA,USCAHIA,Hoopa Valley Tribe,CAHIA,Hoopa Valley Tribe,144,,BC50,PINECK 11,,,,,,2004,8/21/2004,234,502.0,Human,Arson/incendiarism,,8/21/2004,234.0,600.0,0.5,B,41.1401,-123.6814,BIA,CA,,,
1134389,b'\x00\x01\xad\x10\x00\x00|.\\N\x90\xe5\\\xc0\x08s\x92\x85&\xd6@@|.\\N\x90\xe5\\\xc0\x08s\x92\x85&\xd6@@|\x01\x00\x00\x00|.\\N\x90\xe5\\\xc0\x08s\x92\x85&\xd6@@\xfe',1384445,SFO-2007CACDFRRU070991,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,,070991      ,,MP 10-93 CHIR            ,,,,,,2007,8/14/2007,226,1612.0,Human,Missing data/not specified/undetermined,,,,,0.1,A,33.67305555,-115.58694444,UNDEFINED FEDERAL,CA,RIVERSIDE,6065.0,Riverside County
1787665,b'\x00\x01\xad\x10\x00\x00\xbc\x06\xdd[:\x7f^\xc0x\xe5\xc9\x8e={B@\xbc\x06\xdd[:\x7f^\xc0x\xe5\xc9\x8e={B@|\x01\x00\x00\x00\xbc\x06\xdd[:\x7f^\xc0x\xe5\xc9\x8e={B@\xfe',300149271,SFO-2014CACDFCZU001190,NONFED,ST-NASF,ST/C&L,USCACZU,San Mateo-Santa Cruz Unit,CACZU,San Mateo-Santa Cruz Unit,,CZU001190,,,,,,,,2014,6/7/2014,158,358.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,,,,0.25,A,36.962821,-121.98795,MISSING/NOT SPECIFIED,CA,SANTA CRUZ,6087.0,Santa Cruz County
1115087,b'\x00\x01\xad\x10\x00\x00(T\x9f\xfaSV^\xc0\xa8az\xc0Q\x88C@(T\x9f\xfaSV^\xc0\xa8az\xc0Q\x88C@|\x01\x00\x00\x00(T\x9f\xfaSV^\xc0\xa8az\xc0Q\x88C@\xfe',1359580,SFO-2001CACDFNEU007621,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,007621      ,,PLUMAS                   ,,,,,,2001,5/15/2001,135,1345.0,Human,Equipment and vehicle use,,5/15/2001,135.0,1352.0,0.3,B,39.065,-121.34888888,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County
219255,"b'\x00\x01\xad\x10\x00\x00,z\xc0\x9f\xce\xbb^\xc0\x18d;\xb4OUD@,z\xc0\x9f\xce\xbb^\xc0\x18d;\xb4OUD@|\x01\x00\x00\x00,z\xc0\x9f\xce\xbb^\xc0\x18d;\xb4OUD@\xfe'",222611,W-15344,FED,DOI-WFMI,BLM,USCACND,Central California District,CAUKD,Ukiah District,,,D664,SHU UNION,,,,,,1996,6/7/1996,159,1300.0,Human,Debris and open burning,,6/7/1996,159.0,1400.0,0.1,A,40.6665,-122.9345,BLM,CA,,,
1115386,b'\x00\x01\xad\x10\x00\x00\xb4\x1e\xc2N\xcaN^\xc0\x80\x19\xaa\xd4\xff\xafC@\xb4\x1e\xc2N\xcaN^\xc0\x80\x19\xaa\xd4\xff\xafC@|\x01\x00\x00\x00\xb4\x1e\xc2N\xcaN^\xc0\x80\x19\xaa\xd4\xff\xafC@\xfe',1359960,SFO-2006CACDFNEU010850,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,,010850      ,,CENTER                   ,,,,,,2006,6/20/2006,171,1109.0,Human,Equipment and vehicle use,,6/20/2006,171.0,1118.0,1.0,B,39.375,-121.23111111,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County
1658538,b'\x00\x01\xad\x10\x00\x00\x00|\x102+\x90^\xc0`\xd9\xf2U\xe8GD@\x00|\x102+\x90^\xc0`\xd9\xf2U\xe8GD@|\x01\x00\x00\x00\x00|\x102+\x90^\xc0`\xd9\xf2U\xe8GD@\xfe',201819213,SFO-2013CACDFSHU009347,NONFED,ST-NASF,ST/C&L,USCASHU,Shasta-Trinity Unit,CASHU,Shasta-Trinity Unit,,SHU009347,,,,,,,,2013,10/9/2013,282,1257.0,Human,Arson/incendiarism,,10/9/2013,282.0,1346.0,1.0,B,40.561783,-122.25265,MISSING/NOT SPECIFIED,CA,SHASTA,6089.0,Shasta County
